Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,y
Female,22.60690227533324,1.6853787952200083,91.57239089866704,yes,yes,2.0,3.0,Sometimes,no,2.60690227533324,no,0.0,0.6069022753332396,no,Public_Transportation,Obesity_Type_I
Male,40.0326006966024,1.7903260069660238,97.5489010449036,no,yes,2.0,3.0,Sometimes,no,2.483699651698805,no,1.5163003483011952,0.5163003483011953,Frequently,Automobile,Obesity_Type_I
Male,28.16735634578452,1.761673563457845,82.16735634578451,no,yes,1.277547884738495,3.722452115261505,Frequently,no,2.7224521152615053,no,0.5550957694769894,0.7224521152615053,no,Bike,Overweight_Level_I
Female,18.0,1.6,60.0,yes,yes,3.0,1.0,Sometimes,no,1.0,yes,0.0,2.0,no,Walking,Normal_Weight
Female,19.40910705681176,1.6081821411362354,45.0,no,no,3.0,3.0,Sometimes,no,2.181785886376484,yes,1.590892943188242,0.0,no,Walking,Insufficient_Weight
Female,18.0,1.63,51.0,yes,yes,1.0,3.0,Frequently,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,34.0,1.68,75.0,no,yes,3.0,1.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I
Male,28.053991606329184,1.884971848913925,126.49718489139254,yes,no,2.389201678734163,3.0,Sometimes,yes,1.7784033574683262,no,1.389201678734163,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,27.0,1.8326511310541624,99.07953393162488,yes,yes,2.973488689458378,1.0,Frequently,no,1.973488689458378,no,1.973488689458378,0.9734886894583782,Sometimes,Walking,Overweight_Level_II
Male,24.0,1.84,86.0,yes,yes,2.0,1.0,Always,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,26.0724437616124,1.740724437616124,80.07244376161239,no,no,1.9758520794625345,3.024147920537465,Sometimes,no,2.024147920537465,no,1.9517041589250688,0.0241479205374653,no,Automobile,Overweight_Level_I
Male,19.8351579656396,1.7988876288314657,156.71297305494858,yes,yes,3.0,3.0,Frequently,no,1.7706052542950503,no,1.541210508590101,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,29.0,1.6,56.0,yes,no,2.0,3.0,Frequently,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,22.55146138107888,1.813271920716184,106.55146138107888,no,yes,2.0,3.0,Sometimes,no,2.55146138107888,no,0.0,0.7757306905394402,Sometimes,Public_Transportation,Obesity_Type_I
Female,24.987845525310185,1.6296353657593057,93.09115856017362,no,no,3.0,3.963536575930551,Always,no,1.0,no,1.9756910506203675,0.0243089493796326,no,Public_Transportation,Obesity_Type_II
Female,23.0,1.7476161961532872,55.28485884598615,no,no,2.7616196153287174,3.0,Frequently,no,1.7616196153287176,no,2.238380384671282,0.4767607693425648,Sometimes,Public_Transportation,Insufficient_Weight
Male,25.24267325617961,1.8234310232509383,86.41422441872653,yes,yes,2.414224418726537,1.8284488374530727,Frequently,no,2.0,no,2.0,0.5857755812734633,Sometimes,Public_Transportation,Overweight_Level_I
Male,22.766122005493507,1.8411693899725323,123.23387799450649,yes,yes,3.0,1.883061002746754,Frequently,no,1.883061002746754,no,0.883061002746754,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,41.0,1.75,115.19368241692852,yes,yes,2.0,2.298420604232127,Sometimes,no,1.6492103021160636,no,0.3507896978839364,0.0,Sometimes,Bike,Obesity_Type_II
Female,17.356711781557646,1.7178355890778825,85.0,yes,no,2.0,3.0,Frequently,no,2.356711781557647,no,1.0,0.6432882184423532,no,Public_Transportation,Overweight_Level_II
Male,18.66313057354684,1.852592822444396,167.9436293767054,yes,yes,3.0,3.0,Frequently,no,2.0828913216933542,no,1.8342173566132915,0.9171086783066458,Sometimes,Public_Transportation,Obesity_Type_III
Female,23.351906037713828,1.6626136410385892,125.50183391528977,yes,yes,3.0,3.0,Sometimes,yes,1.3310117452857717,no,0.6620234905715427,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.144602908924167,1.8662041736407409,171.89740281945322,yes,yes,3.0,3.0,Frequently,no,2.018075363615521,no,1.9638492727689585,0.9819246363844792,Sometimes,Public_Transportation,Obesity_Type_III
Male,19.47466939465096,1.8312899283904125,161.75564586578642,yes,yes,3.0,3.0,Frequently,no,2.18433367433137,no,1.63133265133726,0.81566632566863,Sometimes,Motorbike,Obesity_Type_III
Male,17.0,1.8,58.0,no,yes,2.0,3.0,Frequently,no,2.0,no,2.0,1.0,no,Walking,Insufficient_Weight
Female,18.887945244033777,1.608964380477298,45.0,no,no,3.0,3.0,no,no,3.0,yes,2.037351585322075,0.0747031706441498,no,Walking,Insufficient_Weight
Female,18.0,1.56,51.0,yes,yes,2.0,4.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,34.36469743674058,1.7787293948734813,105.50824205060754,yes,yes,3.0,1.2541210253037696,no,no,2.7458789746962307,no,2.872939487348116,0.8729394873481152,Frequently,Automobile,Obesity_Type_I
Female,22.511927656828867,1.6074403617158557,45.0,yes,no,2.372018085792784,3.0,Sometimes,no,1.6279819142072167,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight
Male,26.82453174566178,1.862841571421912,124.2841571421912,yes,no,2.635093650867644,3.0,Sometimes,no,2.270187301735288,no,1.6350936508676437,0.0,Sometimes,Walking,Obesity_Type_II
Female,26.0,1.6273348758203958,108.7334875820396,yes,no,3.0,3.0,Sometimes,no,2.346697516407918,no,0.0,0.3266512417960409,no,Bike,Obesity_Type_III
Female,22.0,1.7,66.0,yes,no,3.0,3.0,Always,no,2.0,yes,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,34.73826179913844,1.75,119.39149737796924,yes,no,2.695748688984617,3.0,Sometimes,no,2.695748688984617,no,0.0,1.3914973779692343,no,Automobile,Obesity_Type_II
Male,19.70182316019384,1.825327142044912,160.02359840352204,yes,yes,3.0,3.0,Frequently,no,2.212727895024229,no,1.574544209951542,0.787272104975771,Sometimes,Motorbike,Obesity_Type_III
Male,22.223441492468705,1.7594139626882823,105.0,yes,yes,2.611720746234352,3.0,Frequently,no,1.611720746234352,no,0.6117207462343522,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,25.319226129196096,1.8357460703255293,121.57460703255298,yes,no,2.936154774160781,3.0,Sometimes,no,2.872309548321562,no,1.936154774160781,0.0,Sometimes,Walking,Obesity_Type_II
Male,26.24417047360056,1.775023318105598,112.75116590527988,yes,yes,1.375582952639944,3.0,Sometimes,yes,2.0,yes,0.0,0.375582952639944,Sometimes,Bike,Obesity_Type_II
Male,33.0,1.74,76.0,no,no,2.0,3.0,Sometimes,no,1.0,no,0.0,2.0,Sometimes,Walking,Overweight_Level_I
Female,23.50869352486965,1.7253967949721718,130.99621187286894,yes,no,3.0,3.0,Sometimes,no,2.6885866906087057,no,0.6228266187825884,0.3114133093912942,no,Bike,Obesity_Type_III
Male,18.0931027678059,1.65,84.7206916965823,no,yes,2.0931027678059,3.0,Sometimes,no,1.0,no,0.9068972321941008,0.0931027678058992,Sometimes,Public_Transportation,Obesity_Type_I
Male,23.85293903925279,1.872189525860855,126.5849661329182,yes,yes,2.683006773416357,1.6339864531672863,Frequently,no,1.0,no,0.3169932265836431,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.59,40.0,yes,yes,2.0,1.0,Frequently,no,1.0,no,0.0,2.0,no,Public_Transportation,Insufficient_Weight
Male,16.91228970449462,1.65,85.36257009850179,no,yes,2.362570098501793,3.0,Sometimes,no,1.0,no,1.725140197003587,0.7251401970035869,Sometimes,Public_Transportation,Obesity_Type_I
Female,26.0,1.565786389775771,102.57863897757709,yes,yes,3.0,3.0,Sometimes,yes,1.1157277955154148,no,0.0,0.9421361022422926,Sometimes,Public_Transportation,Obesity_Type_III
Male,20.0,1.83,66.0,no,no,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
Male,41.0,1.75,117.5983993063354,yes,yes,2.0,2.899599826583848,Sometimes,no,1.949799913291924,no,0.0502000867080759,0.0,Sometimes,Bike,Obesity_Type_II
Male,19.86582457939622,1.7976992975483963,156.44080685785852,yes,yes,3.0,3.0,Frequently,no,1.7667719275754723,no,1.5335438551509444,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,20.0,1.72,70.0,yes,yes,3.0,3.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,23.0,1.7411291357573488,53.33874072720465,no,yes,2.1129135757348827,3.0,Frequently,no,1.1129135757348827,no,2.8870864242651173,1.7741728485302346,no,Public_Transportation,Insufficient_Weight
Male,22.091047222985804,1.7651492129502366,118.1820944459716,yes,yes,2.0,3.0,Sometimes,yes,2.0,no,1.394031481990536,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,26.71335454630084,1.773146581814797,112.65732909073984,yes,yes,1.328664545369916,3.0,Sometimes,yes,2.0,yes,0.0,0.3286645453699159,Sometimes,Bike,Obesity_Type_II
Female,19.99464195354228,1.5300535804645772,42.0,no,yes,3.0,1.0,Sometimes,no,1.5026790232288616,no,0.0,0.5026790232288615,no,Public_Transportation,Insufficient_Weight
Male,23.27178365138814,1.7145643269722373,75.72821634861187,yes,no,2.72821634861186,3.72821634861186,Frequently,no,1.2717836513881404,no,0.2717836513881404,0.0,Sometimes,Motorbike,Overweight_Level_I
Female,40.0,1.55,62.0,yes,no,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I
Female,40.0,1.56,80.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,2.0,0.0,no,Public_Transportation,Obesity_Type_I
Female,22.287263406730744,1.6085636829663463,45.0,yes,no,2.4281841483173143,3.0,Sometimes,no,1.5718158516826857,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight
Male,21.53587274082377,1.854167899095296,125.29770707823543,yes,yes,2.940458584352914,1.1190828312941714,Always,no,1.0,no,0.0595414156470857,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,19.548901044903587,1.6345109895509642,69.4836996516988,yes,yes,1.4836996516988048,3.0,Frequently,no,2.0,no,0.0,0.5163003483011953,no,Public_Transportation,Overweight_Level_I
Male,18.0,1.749483182788314,85.0516817211686,yes,no,2.051681721168608,3.0,Sometimes,no,2.948318278831392,no,1.1033634423372154,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,19.522243260054804,1.610444865201096,45.0,no,yes,3.0,3.0,Sometimes,no,1.955513479890392,no,1.4777567399451956,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,21.289078831977985,1.65,88.28907883197799,yes,yes,2.8554605840110074,1.2890788319779856,Sometimes,no,3.0,no,1.7109211680220144,1.0,no,Public_Transportation,Obesity_Type_I
Male,27.07469637749843,1.7,78.0,no,yes,3.0,3.0,Sometimes,no,2.925303622501571,no,1.0373481887492144,1.0,Frequently,Public_Transportation,Overweight_Level_II
Female,20.0,1.65,75.0,yes,yes,3.0,1.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,22.0,1.68,55.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Automobile,Normal_Weight
Male,22.71597610950008,1.8414201194525,123.28402389049992,yes,yes,3.0,1.8579880547500367,Frequently,no,1.8579880547500367,no,0.8579880547500367,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,20.97684468041092,1.7546472686340773,146.58050346135315,yes,yes,3.0,3.0,Frequently,no,1.627894414948636,no,1.255788829897272,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,25.0,1.7,68.0,no,yes,2.0,3.0,Frequently,no,2.0,no,0.0,1.0,no,Public_Transportation,Normal_Weight
Female,24.988646355232586,1.6296593906569774,93.08515233575564,no,no,3.0,3.965939065697743,Always,no,1.0,no,1.9772927104651616,0.0227072895348381,no,Public_Transportation,Obesity_Type_II
Male,18.0,1.8,80.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,0.0,1.0,Frequently,Public_Transportation,Normal_Weight
Male,19.0,1.85,65.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Bike,Normal_Weight
Male,22.0,1.65,80.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,3.0,2.0,no,Walking,Overweight_Level_II
Male,23.94852124875001,1.7,75.0,yes,yes,2.051478751249989,3.0,Sometimes,no,2.051478751249989,no,1.0,0.1029575024999787,Sometimes,Automobile,Overweight_Level_I
Female,17.881835172378345,1.62,68.11816482762165,no,no,2.1181648276216563,1.0,Sometimes,no,1.1181648276216565,no,0.1181648276216562,2.0,no,Public_Transportation,Overweight_Level_I
Female,19.975684033568545,1.6495136806713708,75.02431596643146,yes,yes,3.0,1.0486319328629077,Sometimes,no,2.0243159664314536,no,1.0243159664314538,1.0,no,Public_Transportation,Overweight_Level_II
Female,22.45936487838989,1.7075618927033935,52.45936487838989,no,yes,2.5406351216101064,3.0,Frequently,no,1.5406351216101064,no,1.3780946351696803,1.4593648783898936,no,Public_Transportation,Insufficient_Weight
Male,17.813481489600147,1.830674074480008,59.44044446880044,yes,yes,2.8134814896001457,4.0,Sometimes,no,2.0,yes,2.0,0.1865185103998542,Sometimes,Bike,Insufficient_Weight
Male,18.0,1.7,80.0,no,no,3.0,1.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_II
Male,19.0,1.75,58.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Bike,Normal_Weight
Male,23.0,1.67,85.5,yes,yes,2.0,3.0,Always,no,2.0,no,0.0,1.0,no,Public_Transportation,Obesity_Type_I
Female,22.0,1.6747347177078056,50.94694354156113,yes,no,3.0,3.0,Sometimes,no,2.5265282292194344,yes,1.0530564584388686,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,26.0,1.656953686711416,111.6953686711416,yes,no,3.0,3.0,Sometimes,no,2.9390737342283177,no,0.0,0.030463132885841,no,Automobile,Obesity_Type_III
Female,22.0,1.6724398964337908,50.48797928675817,yes,no,3.0,3.0,no,no,2.7560103566209166,yes,1.5120207132418328,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,21.0,1.71,100.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,2.0,no,Public_Transportation,Obesity_Type_I
Female,25.837919797094205,1.6061263993236474,45.612639932364736,yes,no,2.122527986472947,3.122527986472947,no,no,2.0,no,0.877472013527053,0.0,no,Public_Transportation,Insufficient_Weight
Male,36.40985162001283,1.815901483799872,91.29507418999358,no,no,2.0,1.8633827933290568,Sometimes,no,1.5683086033354716,no,0.4316913966645284,0.4316913966645284,Sometimes,Public_Transportation,Overweight_Level_II
Female,21.0,1.72,80.0,yes,yes,2.0,3.0,Frequently,no,2.0,yes,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,36.85991598476348,1.518210921980748,75.70042007618262,yes,yes,2.140084015236524,3.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Motorbike,Obesity_Type_I
Male,16.235369144026798,1.821170468477856,45.0,yes,yes,3.0,3.0,Always,no,3.0,no,2.921543618657734,1.843087237315468,Sometimes,Walking,Insufficient_Weight
Male,23.620950978817373,1.7076714338294348,50.0,yes,yes,2.038809436176086,3.038809436176086,Always,no,2.961190563823914,no,0.0,1.9223811276478284,no,Public_Transportation,Insufficient_Weight
Female,30.48242415425249,1.711608080514175,82.1608080514175,yes,yes,2.839191948582501,3.517575845747504,Frequently,yes,1.1608080514174983,no,0.4824241542524959,0.0,no,Automobile,Overweight_Level_II
Male,19.93615477416078,1.8,85.0,yes,no,2.063845225839219,3.0,Sometimes,no,2.936154774160781,no,1.936154774160781,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,18.195242987798043,1.4617145792678827,54.17145792678826,no,yes,2.1952429877980446,3.0,Frequently,no,1.804757012201956,yes,1.0,2.0,Frequently,Public_Transportation,Overweight_Level_I
Male,23.0,1.71,50.0,yes,yes,2.0,3.0,Always,no,3.0,no,0.0,2.0,no,Public_Transportation,Insufficient_Weight
Male,18.38172902153319,1.855208000415589,169.61215493389292,yes,yes,3.0,3.0,Frequently,no,1.9522838723083515,no,1.9045677446167024,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,21.14113749480086,1.842943125259957,124.64715626299784,yes,yes,2.9294312525995703,1.1411374948008597,Always,no,1.0705687474004295,no,0.1411374948008597,0.0705687474004298,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.270832251262075,1.6135416125631037,82.72916774873792,yes,yes,2.270832251262074,3.0,Sometimes,no,1.7291677487379258,yes,0.7291677487379258,0.2708322512620742,no,Public_Transportation,Obesity_Type_I
Female,36.0,1.58,60.0,yes,no,3.0,3.0,Sometimes,no,1.0,no,2.0,0.0,Sometimes,Automobile,Normal_Weight
Female,23.791916097374504,1.502080839026255,63.13872260175033,yes,no,2.0,1.138722601750331,Sometimes,no,1.9306386991248343,no,0.0,0.0693613008751654,no,Public_Transportation,Overweight_Level_II
Female,33.61490227139807,1.7031058637161154,75.38509772860192,no,yes,2.6149022713980745,1.7701954572038503,Sometimes,no,1.0,no,0.0,0.7701954572038505,Sometimes,Motorbike,Overweight_Level_I
Male,18.0,1.768588625051991,86.85886250519914,yes,yes,2.9294312525995703,3.0,Sometimes,no,2.0705687474004297,no,1.0,0.9294312525995702,Frequently,Public_Transportation,Overweight_Level_II
Male,22.649632899047216,1.7929926579809443,89.92992657980945,yes,yes,1.3503671009527851,2.2992657980944293,Frequently,no,2.0,no,0.0,1.299265798094429,Frequently,Public_Transportation,Overweight_Level_II
Female,25.593165852731087,1.5757648232066703,105.6106530570116,yes,yes,3.0,3.0,Sometimes,yes,1.0508542684086142,no,0.1017085368172281,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,22.492207015855303,1.695926978135607,133.13166273428416,yes,yes,3.0,3.0,Sometimes,yes,1.438474123018087,no,0.8769482460361739,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,41.0,1.75,111.51909284256656,yes,no,2.0,1.3797732106416385,Sometimes,no,1.1898866053208192,no,0.8101133946791808,0.0,Frequently,Automobile,Obesity_Type_II
Male,22.036925528983183,1.7281461967572056,99.4815372355084,yes,yes,2.0,1.5184627644915911,Sometimes,no,2.259231382245796,no,0.7776941467373866,2.0,no,Public_Transportation,Obesity_Type_I
Male,17.14113749480086,1.7035284373700217,98.14113749480086,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.1411374948008597,0.9294312525995702,Sometimes,Automobile,Obesity_Type_I
Male,38.60794040665005,1.6939205959334993,78.60794040665006,no,yes,3.0,3.0,Frequently,no,2.303970203325027,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_II
Female,24.749757101835403,1.6224927130550622,94.87682173623446,no,no,3.0,3.249271305506214,Frequently,no,1.0,no,1.4995142036708091,0.5004857963291907,no,Public_Transportation,Obesity_Type_II
Male,17.0,1.7953440198186754,57.53440198186754,no,yes,2.0,3.46559801813246,Frequently,no,2.0,no,2.0,1.0,no,Walking,Insufficient_Weight
Male,22.482568588267565,1.8425871570586625,123.51743141173245,yes,yes,3.0,1.7412842941337818,Frequently,no,1.7412842941337818,no,0.7412842941337818,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,19.092005284043505,1.539079947159565,42.0,no,yes,3.0,1.0,Sometimes,no,1.953997357978248,no,0.0,0.9539973579782473,no,Public_Transportation,Insufficient_Weight
Male,38.44853861892112,1.6955146138107888,78.44853861892112,no,yes,3.0,3.0,Frequently,no,2.22426930946056,no,0.0,0.0,Frequently,Automobile,Overweight_Level_II
Male,29.701151207124788,1.7522299313852443,110.8643745870742,yes,yes,1.1195395171500848,3.0597697585750425,no,yes,1.9402302414249573,yes,0.1195395171500848,0.0,Frequently,Automobile,Obesity_Type_II
Male,21.428215798359915,1.7371566378135537,142.57458478955576,yes,yes,3.0,3.0,Frequently,no,1.5714730252050106,no,1.1429460504100213,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.176794649965835,1.863149207313824,171.43094748155323,yes,yes,3.0,3.0,Frequently,no,1.9779006687542708,no,1.9558013375085417,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,26.430340184037544,1.807595464212833,86.81011339467918,no,no,2.8101133946791808,2.620226789358361,Sometimes,no,2.0,no,2.0,0.1898866053208192,Frequently,Walking,Overweight_Level_I
Female,21.0,1.55,57.0,no,yes,2.0,4.0,Frequently,no,2.0,yes,2.0,0.0,Sometimes,Automobile,Normal_Weight
Female,19.0,1.67,64.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Automobile,Normal_Weight
Male,29.95794091277125,1.6359656818795207,89.31931363759041,yes,yes,1.6386272751808295,2.3613727248191703,Sometimes,no,1.3193136375904149,no,0.6386272751808297,0.0,Sometimes,Motorbike,Obesity_Type_I
Male,20.978262132493946,1.791820619022034,150.29075123973368,yes,yes,3.0,3.0,Frequently,no,2.372282766561743,no,1.2554344668765138,0.6277172334382569,Sometimes,Motorbike,Obesity_Type_III
Female,21.0,1.63,60.0,yes,yes,3.0,3.0,Always,yes,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,17.016587828927857,1.6003317565785573,65.04976348678356,no,yes,2.983412171072144,1.0,Sometimes,no,1.983412171072144,yes,0.9834121710721438,2.0,Sometimes,Public_Transportation,Overweight_Level_I
